,alias,dateCreate,productID,shopID,shopName,minOrder,maxOrder,weight,weightUnit,condition,status,product_url,needPrescription,catalogID,isLeasing,isBlacklisted,isTokoNow,etalase_id,etalase_name,etalase_url,category_id,category_name,category_title,category_url,isAdult,isKyc,minAge,related_category_id,related_category_name,related_category_url,transactionSuccess,transactionReject,countSold,paymentVerified,itemSoldFmt,countView,countReview,countTalk,rating,product_name,product_price,currency,useStock,stockValue,isVariant,isCOD,soldPerViewRatio,productRevenue
3345,sara-belted-wide-leg-culottes-rose,2020-10-07T21:52:26+07:00,1243369337,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/sara-belted-wide-leg-culottes-rose,False,0,False,False,False,26313179,Bottoms,https://www.tokopedia.com/lovebonitoid/etalase/bottoms,3008,Celana Kulot Wanita,Celana Kulot Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-kulot-wanita,False,False,0,"['1758', '2993', '3008']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Kulot Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-kulot-wanita']",5,0,5,5,5,1026,2,0,4.5,Sara Belted Wide Leg Culottes - Rose,499000,IDR,True,0,True,True,0.004873294346978557,2495000
3346,sara-belted-wide-leg-culottes-olive,2020-10-07T21:52:15+07:00,1243368552,9633142,"Love, Bonito Indonesia",1,1,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/sara-belted-wide-leg-culottes-olive,False,0,False,False,False,26313179,Bottoms,https://www.tokopedia.com/lovebonitoid/etalase/bottoms,3008,Celana Kulot Wanita,Celana Kulot Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-kulot-wanita,False,False,0,"['1758', '2993', '3008']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Kulot Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-kulot-wanita']",1,1,1,2,1,520,0,0,0.0,Sara Belted Wide Leg Culottes - Olive,499000,IDR,True,1,True,True,0.0019230769230769232,499000
3347,starisha-button-front-wide-leg-culottes-blue,2020-10-07T21:51:32+07:00,1243366265,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/starisha-button-front-wide-leg-culottes-blue,False,0,False,False,False,26313179,Bottoms,https://www.tokopedia.com/lovebonitoid/etalase/bottoms,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",1,0,1,1,1,469,1,0,5.0,Starisha Button Front Wide Leg Culottes - Blue,479000,IDR,True,0,True,True,0.0021321961620469083,479000
3348,skylar-drape-hem-camisole-in-moroccan-reverie-navy-blue,2020-10-07T21:51:21+07:00,1243365705,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/skylar-drape-hem-camisole-in-moroccan-reverie-navy-blue,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1772,Tank Top Wanita,Tank Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita,False,False,0,"['1758', '1768', '1772']","['Fashion Wanita', 'Atasan Wanita', 'Tank Top Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita']",1,0,1,1,1,543,0,0,0.0,Skylar Drape Hem Camisole in Moroccan Reverie - Navy Blue,419000,IDR,True,0,True,True,0.001841620626151013,419000
3349,tricia-relaxed-fit-t-shirt-maroon,2020-10-07T21:50:37+07:00,1243363502,9633142,"Love, Bonito Indonesia",1,1,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/tricia-relaxed-fit-t-shirt-maroon,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1769,Kaos Wanita,Kaos Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita,False,False,0,"['1758', '1768', '1769']","['Fashion Wanita', 'Atasan Wanita', 'Kaos Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita']",5,0,5,5,5,1204,2,0,5.0,Tricia Relaxed Fit T-shirt - Maroon,249000,IDR,True,1,True,True,0.004152823920265781,1245000
3350,weysa-back-pleat-longline-shirt-navy-blue,2020-10-07T21:50:16+07:00,1243361991,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/weysa-back-pleat-longline-shirt-navy-blue,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1770,Kemeja Wanita,Kemeja Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kemeja-wanita,False,False,0,"['1758', '1768', '1770']","['Fashion Wanita', 'Atasan Wanita', 'Kemeja Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kemeja-wanita']",1,0,1,1,1,582,1,0,5.0,Weysa Back Pleat Longline Shirt - Navy Blue,545000,IDR,True,0,True,True,0.001718213058419244,545000
3351,vivian-culotte-jeans-black,2020-10-07T21:50:08+07:00,1243361495,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/vivian-culotte-jeans-black,False,0,False,False,False,26313179,Bottoms,https://www.tokopedia.com/lovebonitoid/etalase/bottoms,3000,Celana Jeans Wanita,Celana Jeans Wanita,https://www.tokopedia.com/p/fashion-wanita/jeans-denim-wanita/celana-jeans-wanita,False,False,0,"['1758', '2992', '3000']","['Fashion Wanita', 'Jeans & Denim Wanita', 'Celana Jeans Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/jeans-denim-wanita', 'https://www.tokopedia.com/p/fashion-wanita/jeans-denim-wanita/celana-jeans-wanita']",1,0,1,1,1,531,0,0,0.0,Vivian Culotte Jeans - Black,549000,IDR,True,0,True,True,0.0018832391713747645,549000
3352,victoria-ribbon-tie-striped-blouse-red,2020-10-07T21:49:56+07:00,1243360951,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/victoria-ribbon-tie-striped-blouse-red,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",1,0,1,1,1,53,0,0,0.0,Victoria Ribbon Tie Striped Blouse - Red,399000,IDR,True,0,True,True,0.018867924528301886,399000
3353,leron-lace-trim-pleated-camisole-nude,2020-10-07T21:48:39+07:00,1243357106,9633142,"Love, Bonito Indonesia",1,1,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/leron-lace-trim-pleated-camisole-nude,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1772,Tank Top Wanita,Tank Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita,False,False,0,"['1758', '1768', '1772']","['Fashion Wanita', 'Atasan Wanita', 'Tank Top Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita']",14,0,14,14,14,2050,6,0,5.0,Leron Lace Trim Pleated Camisole - Nude,449000,IDR,True,1,True,True,0.006829268292682927,6286000
3354,leron-lace-trim-pleated-camisole-rust,2020-10-07T21:48:29+07:00,1243356599,9633142,"Love, Bonito Indonesia",1,1,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/leron-lace-trim-pleated-camisole-rust,False,0,False,False,False,32564306,Best Sellers,https://www.tokopedia.com/lovebonitoid/etalase/best-sellers,1772,Tank Top Wanita,Tank Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita,False,False,0,"['1758', '1768', '1772']","['Fashion Wanita', 'Atasan Wanita', 'Tank Top Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita']",18,1,18,20,18,2290,6,0,0.0,Leron Lace Trim Pleated Camisole - Rust,449000,IDR,True,1,True,True,0.007860262008733625,8082000
3355,leron-lace-trim-pleated-camisole-dusty-pink,2020-10-07T21:48:18+07:00,1243356020,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/leron-lace-trim-pleated-camisole-dusty-pink,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1772,Tank Top Wanita,Tank Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita,False,False,0,"['1758', '1768', '1772']","['Fashion Wanita', 'Atasan Wanita', 'Tank Top Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita']",4,0,4,4,4,402,0,0,0.0,Leron Lace Trim Pleated Camisole - Dusty Pink,449000,IDR,True,0,True,True,0.009950248756218905,1796000
3356,leron-lace-trim-pleated-camisole-dusty-blue,2020-10-07T21:48:07+07:00,1243355415,9633142,"Love, Bonito Indonesia",1,1,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/leron-lace-trim-pleated-camisole-dusty-blue,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1772,Tank Top Wanita,Tank Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita,False,False,0,"['1758', '1768', '1772']","['Fashion Wanita', 'Atasan Wanita', 'Tank Top Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita']",1,0,1,1,1,477,0,0,0.0,Leron Lace Trim Pleated Camisole - Dusty Blue,449000,IDR,True,1,True,True,0.0020964360587002098,449000
3357,leron-lace-trim-pleated-camisole-navy-blue,2020-10-07T21:47:56+07:00,1243354888,9633142,"Love, Bonito Indonesia",1,1,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/leron-lace-trim-pleated-camisole-navy-blue,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1772,Tank Top Wanita,Tank Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita,False,False,0,"['1758', '1768', '1772']","['Fashion Wanita', 'Atasan Wanita', 'Tank Top Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita']",5,0,5,5,5,1027,2,0,5.0,Leron Lace Trim Pleated Camisole - Navy Blue,449000,IDR,True,1,True,True,0.004868549172346641,2245000
3358,lenore-straight-leg-culottes-pink,2020-10-07T21:47:46+07:00,1243354396,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/lenore-straight-leg-culottes-pink,False,0,False,False,False,26313179,Bottoms,https://www.tokopedia.com/lovebonitoid/etalase/bottoms,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",8,0,8,8,8,773,4,0,5.0,Lenore Straight Leg Culottes - Pink,499000,IDR,True,0,True,True,0.01034928848641656,3992000
3359,kathryn-button-down-shirt-nude,2020-10-07T21:47:35+07:00,1243353798,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/kathryn-button-down-shirt-nude,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1770,Kemeja Wanita,Kemeja Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kemeja-wanita,False,False,0,"['1758', '1768', '1770']","['Fashion Wanita', 'Atasan Wanita', 'Kemeja Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kemeja-wanita']",1,0,1,1,1,805,0,0,0.0,Kathryn Button Down Shirt - Nude,399000,IDR,True,0,True,True,0.0012422360248447205,399000
3360,june-cuffed-boyfriend-t-shirt-mint,2020-10-07T21:47:02+07:00,1243351611,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/june-cuffed-boyfriend-t-shirt-mint,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1769,Kaos Wanita,Kaos Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita,False,False,0,"['1758', '1768', '1769']","['Fashion Wanita', 'Atasan Wanita', 'Kaos Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita']",2,0,2,2,2,2251,1,0,5.0,June Cuffed Boyfriend T-Shirt - Mint,249000,IDR,True,0,True,True,0.000888494002665482,498000
3361,june-cuffed-boyfriend-t-shirt-white,2020-10-07T21:46:51+07:00,1243350984,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/june-cuffed-boyfriend-t-shirt-white,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1769,Kaos Wanita,Kaos Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita,False,False,0,"['1758', '1768', '1769']","['Fashion Wanita', 'Atasan Wanita', 'Kaos Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita']",4,0,4,5,5,587,3,0,5.0,June Cuffed Boyfriend T-Shirt - White,249000,IDR,True,0,True,True,0.0068143100511073255,996000
3362,indre-satin-twist-camisole-white,2020-10-07T21:46:07+07:00,1243348601,9633142,"Love, Bonito Indonesia",1,1,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/indre-satin-twist-camisole-white,False,0,False,False,False,0,,,1772,Tank Top Wanita,Tank Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita,False,False,0,"['1758', '1768', '1772']","['Fashion Wanita', 'Atasan Wanita', 'Tank Top Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita']",6,0,6,6,6,1414,1,0,5.0,Indre Satin Twist Camisole - White,399000,IDR,True,1,True,True,0.004243281471004243,2394000
3363,glynnis-ribbed-t-shirt-dusty-pink,2020-10-07T21:45:46+07:00,1243347184,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/glynnis-ribbed-t-shirt-dusty-pink,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1769,Kaos Wanita,Kaos Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita,False,False,0,"['1758', '1768', '1769']","['Fashion Wanita', 'Atasan Wanita', 'Kaos Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita']",2,0,2,2,2,81,0,0,0.0,Glynnis Ribbed T-shirt - Dusty Pink,219000,IDR,True,0,True,True,0.024691358024691357,438000
3364,glynnis-ribbed-t-shirt-sage,2020-10-07T21:45:34+07:00,1243346432,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/glynnis-ribbed-t-shirt-sage,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1769,Kaos Wanita,Kaos Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita,False,False,0,"['1758', '1768', '1769']","['Fashion Wanita', 'Atasan Wanita', 'Kaos Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita']",4,0,4,5,5,934,1,0,5.0,Glynnis Ribbed T-shirt - Sage,219000,IDR,True,0,True,True,0.004282655246252677,876000
3365,frenel-ruch-detail-t-shirt-navy-blue,2020-10-07T21:45:12+07:00,1243345056,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/frenel-ruch-detail-t-shirt-navy-blue,False,0,False,False,False,28346779,Embrace,https://www.tokopedia.com/lovebonitoid/etalase/embrace,1769,Kaos Wanita,Kaos Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita,False,False,0,"['1758', '1768', '1769']","['Fashion Wanita', 'Atasan Wanita', 'Kaos Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita']",3,0,3,3,3,455,0,0,0.0,Frenel Ruch Detail T-Shirt - Navy Blue,349000,IDR,True,0,True,True,0.006593406593406593,1047000
3366,elsie-satin-printed-blouse-indigo,2020-10-07T21:44:40+07:00,1243343825,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/elsie-satin-printed-blouse-indigo,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",1,0,1,1,1,94,0,0,0.0,Elsie Satin Printed Blouse - Indigo,399000,IDR,True,0,True,True,0.010638297872340425,399000
3367,diana-square-neck-camisole-in-moroccan-reverie-black,2020-10-07T21:44:19+07:00,1243342856,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/diana-square-neck-camisole-in-moroccan-reverie-black,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1772,Tank Top Wanita,Tank Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita,False,False,0,"['1758', '1768', '1772']","['Fashion Wanita', 'Atasan Wanita', 'Tank Top Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita']",4,0,4,4,4,817,2,0,4.5,Diana Square Neck Camisole in Moroccan Reverie - Black,349000,IDR,True,0,True,True,0.004895960832313341,1396000
3368,daphne-satin-wide-leg-culottes-olive,2020-10-07T21:44:07+07:00,1243342405,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/daphne-satin-wide-leg-culottes-olive,False,0,False,False,False,26313179,Bottoms,https://www.tokopedia.com/lovebonitoid/etalase/bottoms,3008,Celana Kulot Wanita,Celana Kulot Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-kulot-wanita,False,False,0,"['1758', '2993', '3008']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Kulot Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-kulot-wanita']",9,1,9,12,10,1105,3,0,0.0,Daphne Satin Wide Leg Culottes - Olive,599000,IDR,True,0,True,True,0.008144796380090498,5391000
3369,daphne-satin-wide-leg-culottes-maroon,2020-10-07T21:43:58+07:00,1243342034,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/daphne-satin-wide-leg-culottes-maroon,False,0,False,False,False,26313179,Bottoms,https://www.tokopedia.com/lovebonitoid/etalase/bottoms,3008,Celana Kulot Wanita,Celana Kulot Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-kulot-wanita,False,False,0,"['1758', '2993', '3008']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Kulot Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-kulot-wanita']",2,0,2,2,2,476,1,0,5.0,Daphne Satin Wide Leg Culottes - Maroon,599000,IDR,True,0,True,True,0.004201680672268907,1198000
3370,clio-jacquard-ribbon-tie-blouse-white,2020-10-07T21:43:36+07:00,1243341167,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/clio-jacquard-ribbon-tie-blouse-white,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",3,0,3,3,3,824,0,0,0.0,Clio Jacquard Ribbon Tie Blouse - White,449000,IDR,True,0,True,True,0.0036407766990291263,1347000
3371,casey-revere-collar-shirt-dark-denim,2020-10-07T21:42:42+07:00,1243338447,9633142,"Love, Bonito Indonesia",1,1,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/casey-revere-collar-shirt-dark-denim,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1770,Kemeja Wanita,Kemeja Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kemeja-wanita,False,False,0,"['1758', '1768', '1770']","['Fashion Wanita', 'Atasan Wanita', 'Kemeja Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kemeja-wanita']",1,0,1,1,1,259,0,0,0.0,Casey Revere Collar Shirt - Dark Denim,379000,IDR,True,1,True,True,0.003861003861003861,379000
3372,caressa-wide-leg-culottes-mustard,2020-10-07T21:42:30+07:00,1243337600,9633142,"Love, Bonito Indonesia",1,1,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/caressa-wide-leg-culottes-mustard,False,0,False,False,False,26313179,Bottoms,https://www.tokopedia.com/lovebonitoid/etalase/bottoms,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",5,0,5,5,5,608,2,0,4.0,Caressa Wide Leg Culottes - Mustard,479000,IDR,True,1,True,True,0.008223684210526315,2395000
3373,bamasse-button-blouse-black,2020-10-07T21:41:47+07:00,1243335622,9633142,"Love, Bonito Indonesia",1,0,500,GRAM,NEW,WAREHOUSE,https://www.tokopedia.com/lovebonitoid/bamasse-button-blouse-black,False,0,False,False,False,26309929,Tops,https://www.tokopedia.com/lovebonitoid/etalase/tops,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",2,0,2,2,2,535,0,0,0.0,Bamasse Button Blouse - Black,449000,IDR,True,0,True,True,0.003738317757009346,898000
